unicode dec,unicode hex,character,name
,,,dvMA_Nukta_Virama_RA
,,,dvYA_Nukta_Virama_RA
,,,dvLA_Nukta_Virama_RA
,,,dvLLA_Nukta_Virama_RA
,,,dvVA_Nukta_Virama_RA
,,,dvSHA_Nukta_Virama_RA
,,,dvSSA_Nukta_Virama_RA
,,,dvSA_Nukta_Virama_RA
,,,dvHA_Nukta_Virama_RA
,,,dvVirama_RA_Virama
,,,dvKA_Virama_RA_Virama
,,,dvKHA_Virama_RA_Virama
,,,dvGA_Virama_RA_Virama
,,,dvGHA_Virama_RA_Virama
,,,dvNGA_Virama_RA_Virama
,,,dvCA_Virama_RA_Virama
,,,dvCHA_Virama_RA_Virama
,,,dvJA_Virama_RA_Virama
,,,dvJHA_Virama_RA_Virama
,,,dvNYA_Virama_RA_Virama
,,,dvTTA_Virama_RA_Virama
,,,dvTTHA_Virama_RA_Virama
,,,dvDDA_Virama_RA_Virama
,,,dvDDHA_Virama_RA_Virama
,,,dvNNA_Virama_RA_Virama
,,,dvTA_Virama_RA_Virama
,,,dvTHA_Virama_RA_Virama
,,,dvDA_Virama_RA_Virama
,,,dvDHA_Virama_RA_Virama
,,,dvNA_Virama_RA_Virama
,,,dvPA_Virama_RA_Virama
,,,dvPHA_Virama_RA_Virama
,,,dvBA_Virama_RA_Virama
,,,dvBHA_Virama_RA_Virama
,,,dvMA_Virama_RA_Virama
,,,dvYA_Virama_RA_Virama
,,,dvRA_Virama_RA_Virama
,,,dvLA_Virama_RA_Virama
,,,dvLLA_Virama_RA_Virama
,,,dvVA_Virama_RA_Virama
,,,dvSHA_Virama_RA_Virama
,,,dvSSA_Virama_RA_Virama
,,,dvSA_Virama_RA_Virama
,,,dvHA_Virama_RA_Virama
,,,dvKA_Virama_SSA_Virama_RA_Virama
,,,dvJA_Virama_NYA_Virama_RA_Virama
,,,dvKA_Nukta_Virama_RA_Virama
,,,dvKHA_Nukta_Virama_RA_Virama
,,,dvGA_Nukta_Virama_RA_Virama
,,,dvGHA_Nukta_Virama_RA_Virama
,,,dvNGA_Nukta_Virama_RA_Virama
,,,dvCA_Nukta_Virama_RA_Virama
,,,dvCHA_Nukta_Virama_RA_Virama
,,,dvJA_Nukta_Virama_RA_Virama
,,,dvJHA_Nukta_Virama_RA_Virama
,,,dvNYA_Nukta_Virama_RA_Virama
,,,dvTTA_Nukta_Virama_RA_Virama
,,,dvTTHA_Nukta_Virama_RA_Virama
,,,dvDDA_Nukta_Virama_RA_Virama
,,,dvDDHA_Nukta_Virama_RA_Virama
,,,dvNNA_Nukta_Virama_RA_Virama
,,,dvTA_Nukta_Virama_RA_Virama
,,,dvTHA_Nukta_Virama_RA_Virama
,,,dvDA_Nukta_Virama_RA_Virama
,,,dvDHA_Nukta_Virama_RA_Virama
,,,dvNA_Nukta_Virama_RA_Virama
,,,dvPA_Nukta_Virama_RA_Virama
,,,dvPHA_Nukta_Virama_RA_Virama
,,,dvBA_Nukta_Virama_RA_Virama
,,,dvBHA_Nukta_Virama_RA_Virama
,,,dvMA_Nukta_Virama_RA_Virama
,,,dvYA_Nukta_Virama_RA_Virama
,,,dvRA_Nukta_Virama_RA_Virama
,,,dvLA_Nukta_Virama_RA_Virama
,,,dvLLA_Nukta_Virama_RA_Virama
,,,dvVA_Nukta_Virama_RA_Virama
,,,dvSHA_Nukta_Virama_RA_Virama
,,,dvSSA_Nukta_Virama_RA_Virama
,,,dvSA_Nukta_Virama_RA_Virama
,,,dvHA_Nukta_Virama_RA_Virama
,,,dvHA_mU
,,,dvHA_mUU
,,,dvHA_Virama_RA_mU
,,,dvHA_Virama_RA_mUU
,,,dvHA_Nukta_mU
,,,dvHA_Nukta_mUU
,,,dvHA_Nukta_Virama_RA_mU
,,,dvHA_Nukta_Virama_RA_mUU
,,,dvRA_mU
,,,dvRA_mUU
,,,dvDA_mU
,,,dvDA_mUU
,,,dvDA_mvR
,,,dvSHA_mvR
,,,dvHA_mvR
,,,dvmII_Anusvara
,,,dvmE_Anusvara
,,,dvmEshort_Anusvara
,,,dvmAI_Anusvara
,,,dvmEcandra_Anusvara
,,,dvmO_Anusvara
,,,dvmOshort_Anusvara
,,,dvmAU_Anusvara
,,,dvmOcandra_Anusvara
,,,dvRA_Virama_Anusvara
,,,dvmII_RA_Virama
,,,dvmE_RA_Virama
,,,dvmEshort_RA_Virama
,,,dvmAI_RA_Virama
,,,dvmEcandra_RA_Virama
,,,dvmO_RA_Virama
,,,dvmOshort_RA_Virama
,,,dvmAU_RA_Virama
,,,dvmOcandra_RA_Virama
,,,dvmII_RA_Virama_Anusvara
,,,dvmE_RA_Virama_Anusvara
,,,dvmEshort_RA_Virama_Anusvara
