unicode dec,unicode hex,character,name
46692,B664,뙤,uniB664
46696,B668,뙨,uniB668
46748,B69C,뚜,uniB69C
46749,B69D,뚝,uniB69D
46752,B6A0,뚠,uniB6A0
46756,B6A4,뚤,uniB6A4
46763,B6AB,뚫,uniB6AB
46764,B6AC,뚬,uniB6AC
46769,B6B1,뚱,uniB6B1
46804,B6D4,뛔,uniB6D4
46832,B6F0,뛰,uniB6F0
46836,B6F4,뛴,uniB6F4
46840,B6F8,뛸,uniB6F8
46848,B700,뜀,uniB700
46849,B701,뜁,uniB701
46853,B705,뜅,uniB705
46888,B728,뜨,uniB728
46889,B729,뜩,uniB729
46892,B72C,뜬,uniB72C
46895,B72F,뜯,uniB72F
46896,B730,뜰,uniB730
46904,B738,뜸,uniB738
46905,B739,뜹,uniB739
46907,B73B,뜻,uniB73B
46916,B744,띄,uniB744
46920,B748,띈,uniB748
46924,B74C,띌,uniB74C
46932,B754,띔,uniB754
46933,B755,띕,uniB755
46944,B760,띠,uniB760
46948,B764,띤,uniB764
46952,B768,띨,uniB768
46960,B770,띰,uniB770
46961,B771,띱,uniB771
46963,B773,띳,uniB773
46965,B775,띵,uniB775
46972,B77C,라,uniB77C
46973,B77D,락,uniB77D
46976,B780,란,uniB780
46980,B784,랄,uniB784
46988,B78C,람,uniB78C
46989,B78D,랍,uniB78D
46991,B78F,랏,uniB78F
46992,B790,랐,uniB790
46993,B791,랑,uniB791
46994,B792,랒,uniB792
46998,B796,랖,uniB796
46999,B797,랗,uniB797
47000,B798,래,uniB798
47001,B799,랙,uniB799
47004,B79C,랜,uniB79C
47008,B7A0,랠,uniB7A0
47016,B7A8,램,uniB7A8
47017,B7A9,랩,uniB7A9
47019,B7AB,랫,uniB7AB
47020,B7AC,랬,uniB7AC
47021,B7AD,랭,uniB7AD
47028,B7B4,랴,uniB7B4
47029,B7B5,략,uniB7B5
47032,B7B8,랸,uniB7B8
47047,B7C7,럇,uniB7C7
47049,B7C9,량,uniB7C9
47084,B7EC,러,uniB7EC
47085,B7ED,럭,uniB7ED
47088,B7F0,런,uniB7F0
47092,B7F4,럴,uniB7F4
47100,B7FC,럼,uniB7FC
47101,B7FD,럽,uniB7FD
47103,B7FF,럿,uniB7FF
47104,B800,렀,uniB800
47105,B801,렁,uniB801
47111,B807,렇,uniB807
47112,B808,레,uniB808
47113,B809,렉,uniB809
47116,B80C,렌,uniB80C
47120,B810,렐,uniB810
47128,B818,렘,uniB818
47129,B819,렙,uniB819
47131,B81B,렛,uniB81B
47133,B81D,렝,uniB81D
47140,B824,려,uniB824
47141,B825,력,uniB825
47144,B828,련,uniB828
47148,B82C,렬,uniB82C
47156,B834,렴,uniB834
47157,B835,렵,uniB835
47159,B837,렷,uniB837
47160,B838,렸,uniB838
47161,B839,령,uniB839
47168,B840,례,uniB840
47172,B844,롄,uniB844
47185,B851,롑,uniB851
47187,B853,롓,uniB853
47196,B85C,로,uniB85C
47197,B85D,록,uniB85D
47200,B860,론,uniB860
47204,B864,롤,uniB864
47212,B86C,롬,uniB86C
47213,B86D,롭,uniB86D
47215,B86F,롯,uniB86F
47217,B871,롱,uniB871
47224,B878,롸,uniB878
47228,B87C,롼,uniB87C
47245,B88D,뢍,uniB88D
47272,B8A8,뢨,uniB8A8
47280,B8B0,뢰,uniB8B0
47284,B8B4,뢴,uniB8B4
47288,B8B8,뢸,uniB8B8
47296,B8C0,룀,uniB8C0
47297,B8C1,룁,uniB8C1
47299,B8C3,룃,uniB8C3
47301,B8C5,룅,uniB8C5
47308,B8CC,료,uniB8CC
47312,B8D0,룐,uniB8D0
47316,B8D4,룔,uniB8D4
47325,B8DD,룝,uniB8DD
47327,B8DF,룟,uniB8DF
