unicode dec,unicode hex,character,name
44723,AEB3,꺳,uniAEB3
44724,AEB4,꺴,uniAEB4
44725,AEB5,꺵,uniAEB5
44726,AEB6,꺶,uniAEB6
44727,AEB7,꺷,uniAEB7
44728,AEB8,꺸,uniAEB8
44729,AEB9,꺹,uniAEB9
44730,AEBA,꺺,uniAEBA
44731,AEBB,꺻,uniAEBB
44735,AEBF,꺿,uniAEBF
44737,AEC1,껁,uniAEC1
44738,AEC2,껂,uniAEC2
44739,AEC3,껃,uniAEC3
44741,AEC5,껅,uniAEC5
44742,AEC6,껆,uniAEC6
44743,AEC7,껇,uniAEC7
44744,AEC8,껈,uniAEC8
44745,AEC9,껉,uniAEC9
44746,AECA,껊,uniAECA
44747,AECB,껋,uniAECB
44750,AECE,껎,uniAECE
44754,AED2,껒,uniAED2
44755,AED3,껓,uniAED3
44756,AED4,껔,uniAED4
44757,AED5,껕,uniAED5
44758,AED6,껖,uniAED6
44759,AED7,껗,uniAED7
44762,AEDA,껚,uniAEDA
44763,AEDB,껛,uniAEDB
44765,AEDD,껝,uniAEDD
44766,AEDE,껞,uniAEDE
44767,AEDF,껟,uniAEDF
44768,AEE0,껠,uniAEE0
44769,AEE1,껡,uniAEE1
44770,AEE2,껢,uniAEE2
44771,AEE3,껣,uniAEE3
44772,AEE4,껤,uniAEE4
44773,AEE5,껥,uniAEE5
44774,AEE6,껦,uniAEE6
44775,AEE7,껧,uniAEE7
44777,AEE9,껩,uniAEE9
44778,AEEA,껪,uniAEEA
44780,AEEC,껬,uniAEEC
44782,AEEE,껮,uniAEEE
44783,AEEF,껯,uniAEEF
44784,AEF0,껰,uniAEF0
44785,AEF1,껱,uniAEF1
44786,AEF2,껲,uniAEF2
44787,AEF3,껳,uniAEF3
44789,AEF5,껵,uniAEF5
44790,AEF6,껶,uniAEF6
44791,AEF7,껷,uniAEF7
44793,AEF9,껹,uniAEF9
44794,AEFA,껺,uniAEFA
44795,AEFB,껻,uniAEFB
44797,AEFD,껽,uniAEFD
44798,AEFE,껾,uniAEFE
44799,AEFF,껿,uniAEFF
44800,AF00,꼀,uniAF00
44801,AF01,꼁,uniAF01
44802,AF02,꼂,uniAF02
44803,AF03,꼃,uniAF03
44804,AF04,꼄,uniAF04
44805,AF05,꼅,uniAF05
44806,AF06,꼆,uniAF06
44809,AF09,꼉,uniAF09
44810,AF0A,꼊,uniAF0A
44811,AF0B,꼋,uniAF0B
44812,AF0C,꼌,uniAF0C
44814,AF0E,꼎,uniAF0E
44815,AF0F,꼏,uniAF0F
44817,AF11,꼑,uniAF11
44818,AF12,꼒,uniAF12
44819,AF13,꼓,uniAF13
44820,AF14,꼔,uniAF14
44821,AF15,꼕,uniAF15
44822,AF16,꼖,uniAF16
44823,AF17,꼗,uniAF17
44824,AF18,꼘,uniAF18
44825,AF19,꼙,uniAF19
44826,AF1A,꼚,uniAF1A
44827,AF1B,꼛,uniAF1B
44828,AF1C,꼜,uniAF1C
44829,AF1D,꼝,uniAF1D
44830,AF1E,꼞,uniAF1E
44831,AF1F,꼟,uniAF1F
44832,AF20,꼠,uniAF20
44833,AF21,꼡,uniAF21
44834,AF22,꼢,uniAF22
44835,AF23,꼣,uniAF23
44836,AF24,꼤,uniAF24
44837,AF25,꼥,uniAF25
44838,AF26,꼦,uniAF26
44839,AF27,꼧,uniAF27
44840,AF28,꼨,uniAF28
44841,AF29,꼩,uniAF29
44842,AF2A,꼪,uniAF2A
44843,AF2B,꼫,uniAF2B
44846,AF2E,꼮,uniAF2E
44847,AF2F,꼯,uniAF2F
44849,AF31,꼱,uniAF31
44851,AF33,꼳,uniAF33
44853,AF35,꼵,uniAF35
44854,AF36,꼶,uniAF36
44855,AF37,꼷,uniAF37
44856,AF38,꼸,uniAF38
44857,AF39,꼹,uniAF39
44858,AF3A,꼺,uniAF3A
44859,AF3B,꼻,uniAF3B
44862,AF3E,꼾,uniAF3E
44864,AF40,꽀,uniAF40
44868,AF44,꽄,uniAF44
44869,AF45,꽅,uniAF45
44870,AF46,꽆,uniAF46
44871,AF47,꽇,uniAF47
44874,AF4A,꽊,uniAF4A
44875,AF4B,꽋,uniAF4B
44876,AF4C,꽌,uniAF4C
44877,AF4D,꽍,uniAF4D
44878,AF4E,꽎,uniAF4E
44879,AF4F,꽏,uniAF4F
44881,AF51,꽑,uniAF51
44882,AF52,꽒,uniAF52
44883,AF53,꽓,uniAF53
44884,AF54,꽔,uniAF54
44885,AF55,꽕,uniAF55
44886,AF56,꽖,uniAF56
44887,AF57,꽗,uniAF57
44888,AF58,꽘,uniAF58
44889,AF59,꽙,uniAF59
44890,AF5A,꽚,uniAF5A
44891,AF5B,꽛,uniAF5B
44894,AF5E,꽞,uniAF5E
44895,AF5F,꽟,uniAF5F
44896,AF60,꽠,uniAF60
44897,AF61,꽡,uniAF61
44898,AF62,꽢,uniAF62
44899,AF63,꽣,uniAF63
44902,AF66,꽦,uniAF66
44903,AF67,꽧,uniAF67
44904,AF68,꽨,uniAF68
44905,AF69,꽩,uniAF69
44906,AF6A,꽪,uniAF6A
44907,AF6B,꽫,uniAF6B
44908,AF6C,꽬,uniAF6C
44909,AF6D,꽭,uniAF6D
44910,AF6E,꽮,uniAF6E
44911,AF6F,꽯,uniAF6F
44912,AF70,꽰,uniAF70
44913,AF71,꽱,uniAF71
44914,AF72,꽲,uniAF72
44915,AF73,꽳,uniAF73
44916,AF74,꽴,uniAF74
44917,AF75,꽵,uniAF75
44918,AF76,꽶,uniAF76
44919,AF77,꽷,uniAF77
44920,AF78,꽸,uniAF78
44922,AF7A,꽺,uniAF7A
44923,AF7B,꽻,uniAF7B
44924,AF7C,꽼,uniAF7C
44925,AF7D,꽽,uniAF7D
44926,AF7E,꽾,uniAF7E
44927,AF7F,꽿,uniAF7F
44929,AF81,꾁,uniAF81
44930,AF82,꾂,uniAF82
44931,AF83,꾃,uniAF83
44933,AF85,꾅,uniAF85
44934,AF86,꾆,uniAF86
44935,AF87,꾇,uniAF87
44937,AF89,꾉,uniAF89
44938,AF8A,꾊,uniAF8A
44939,AF8B,꾋,uniAF8B
44940,AF8C,꾌,uniAF8C
44941,AF8D,꾍,uniAF8D
44942,AF8E,꾎,uniAF8E
44943,AF8F,꾏,uniAF8F
44946,AF92,꾒,uniAF92
44947,AF93,꾓,uniAF93
44948,AF94,꾔,uniAF94
44950,AF96,꾖,uniAF96
44951,AF97,꾗,uniAF97
44952,AF98,꾘,uniAF98
44953,AF99,꾙,uniAF99
44954,AF9A,꾚,uniAF9A
44955,AF9B,꾛,uniAF9B
44957,AF9D,꾝,uniAF9D
44958,AF9E,꾞,uniAF9E
44959,AF9F,꾟,uniAF9F
44960,AFA0,꾠,uniAFA0
44961,AFA1,꾡,uniAFA1
44962,AFA2,꾢,uniAFA2
44963,AFA3,꾣,uniAFA3
44964,AFA4,꾤,uniAFA4
44965,AFA5,꾥,uniAFA5
44966,AFA6,꾦,uniAFA6
44967,AFA7,꾧,uniAFA7
44968,AFA8,꾨,uniAFA8
44969,AFA9,꾩,uniAFA9
44970,AFAA,꾪,uniAFAA
44971,AFAB,꾫,uniAFAB
44972,AFAC,꾬,uniAFAC
