unicode dec,unicode hex,character,name
35863,8C17,谗,uni8C17
32544,7F20,缠,uni7F20
38130,94F2,铲,uni94F2
20135,4EA7,产,uni4EA7
38416,9610,阐,uni9610
39076,98A4,颤,uni98A4
26124,660C,昌,uni660C
29462,7316,猖,uni7316
22330,573A,场,uni573A
23581,5C1D,尝,uni5C1D
24120,5E38,常,uni5E38
38271,957F,长,uni957F
20607,507F,偿,uni507F
32928,80A0,肠,uni80A0
21378,5382,厂,uni5382
25950,655E,敞,uni655E
30021,7545,畅,uni7545
21809,5531,唱,uni5531
20513,5021,倡,uni5021
36229,8D85,超,uni8D85
25220,6284,抄,uni6284
38046,949E,钞,uni949E
26397,671D,朝,uni671D
22066,5632,嘲,uni5632
28526,6F6E,潮,uni6F6E
24034,5DE2,巢,uni5DE2
21557,5435,吵,uni5435
28818,7092,炒,uni7092
36710,8F66,车,uni8F66
25199,626F,扯,uni626F
25764,64A4,撤,uni64A4
25507,63A3,掣,uni63A3
24443,5F7B,彻,uni5F7B
28552,6F88,澈,uni6F88
37108,90F4,郴,uni90F4
33251,81E3,臣,uni81E3
36784,8FB0,辰,uni8FB0
23576,5C18,尘,uni5C18
26216,6668,晨,uni6668
24561,5FF1,忱,uni5FF1
27785,6C89,沉,uni6C89
38472,9648,陈,uni9648
36225,8D81,趁,uni8D81
34924,886C,衬,uni886C
25745,6491,撑,uni6491
31216,79F0,称,uni79F0
22478,57CE,城,uni57CE
27225,6A59,橙,uni6A59
25104,6210,成,uni6210
21576,5448,呈,uni5448
20056,4E58,乘,uni4E58
31243,7A0B,程,uni7A0B
24809,60E9,惩,uni60E9
28548,6F84,澄,uni6F84
35802,8BDA,诚,uni8BDA
25215,627F,承,uni627F
36894,901E,逞,uni901E
39563,9A8B,骋,uni9A8B
31204,79E4,秤,uni79E4
21507,5403,吃,uni5403
30196,75F4,痴,uni75F4
25345,6301,持,uni6301
21273,5319,匙,uni5319
27744,6C60,池,uni6C60
36831,8FDF,迟,uni8FDF
24347,5F1B,弛,uni5F1B
39536,9A70,驰,uni9A70
32827,803B,耻,uni803B
40831,9F7F,齿,uni9F7F
20360,4F88,侈,uni4F88
23610,5C3A,尺,uni5C3A
36196,8D64,赤,uni8D64
